State,Year,Month,Crime Description,Crime Count,Cluster_ID
Uttar Pradesh,2020,8,HOMICIDE,4.0,1
Uttar Pradesh,2020,8,IDENTITY THEFT,4.0,1
Uttar Pradesh,2020,8,ILLEGAL POSSESSION,2.0,1
Uttar Pradesh,2020,8,KIDNAPPING,3.0,1
Uttar Pradesh,2020,8,PUBLIC INTOXICATION,4.0,1
Uttar Pradesh,2020,8,ROBBERY,6.0,1
Uttar Pradesh,2020,8,SEXUAL ASSAULT,3.0,1
Uttar Pradesh,2020,8,SHOPLIFTING,7.0,1
Uttar Pradesh,2020,8,TRAFFIC VIOLATION,5.0,1
Uttar Pradesh,2020,8,VANDALISM,5.0,1
Uttar Pradesh,2020,8,VEHICLE - STOLEN,4.0,1
Uttar Pradesh,2020,9,ASSAULT,3.0,1
Uttar Pradesh,2020,9,BURGLARY,7.0,1
Uttar Pradesh,2020,9,COUNTERFEITING,6.0,1
Uttar Pradesh,2020,9,CYBERCRIME,6.0,1
Uttar Pradesh,2020,9,DOMESTIC VIOLENCE,4.0,1
Uttar Pradesh,2020,9,DRUG OFFENSE,4.0,1
Uttar Pradesh,2020,9,EXTORTION,1.0,1
Uttar Pradesh,2020,9,FIREARM OFFENSE,2.0,1
Uttar Pradesh,2020,9,HOMICIDE,4.0,1
Uttar Pradesh,2020,9,IDENTITY THEFT,4.0,1
Uttar Pradesh,2020,9,ILLEGAL POSSESSION,6.0,1
Uttar Pradesh,2020,9,KIDNAPPING,5.0,1
Uttar Pradesh,2020,9,PUBLIC INTOXICATION,3.0,1
Uttar Pradesh,2020,9,ROBBERY,4.0,1
Uttar Pradesh,2020,9,SEXUAL ASSAULT,2.0,1
Uttar Pradesh,2020,9,SHOPLIFTING,4.0,1
Uttar Pradesh,2020,9,TRAFFIC VIOLATION,1.0,1
Uttar Pradesh,2020,9,VANDALISM,2.0,1
Uttar Pradesh,2020,9,VEHICLE - STOLEN,5.0,1
Uttar Pradesh,2020,10,ARSON,5.0,1
Uttar Pradesh,2020,10,ASSAULT,4.0,1
Uttar Pradesh,2020,10,BURGLARY,7.0,1
Uttar Pradesh,2020,10,COUNTERFEITING,5.0,1
Uttar Pradesh,2020,10,CYBERCRIME,3.0,1
Uttar Pradesh,2020,10,DOMESTIC VIOLENCE,1.0,1
Uttar Pradesh,2020,10,DRUG OFFENSE,5.0,1
Uttar Pradesh,2020,10,EXTORTION,7.0,1
Uttar Pradesh,2020,10,FIREARM OFFENSE,2.0,1
Uttar Pradesh,2020,10,FRAUD,2.0,1
Uttar Pradesh,2020,10,HOMICIDE,9.0,1
Uttar Pradesh,2020,10,IDENTITY THEFT,7.0,1
Uttar Pradesh,2020,10,KIDNAPPING,6.0,1
Uttar Pradesh,2020,10,PUBLIC INTOXICATION,4.0,1
Uttar Pradesh,2020,10,ROBBERY,1.0,1
Uttar Pradesh,2020,10,SEXUAL ASSAULT,1.0,1
Uttar Pradesh,2020,10,SHOPLIFTING,2.0,1
Uttar Pradesh,2020,10,TRAFFIC VIOLATION,11.0,1
Uttar Pradesh,2020,10,VANDALISM,7.0,1
Uttar Pradesh,2020,10,VEHICLE - STOLEN,7.0,1
Uttar Pradesh,2020,11,ARSON,1.0,1
Uttar Pradesh,2020,11,ASSAULT,9.0,1
Uttar Pradesh,2020,11,BURGLARY,2.0,1
Uttar Pradesh,2020,11,COUNTERFEITING,4.0,1
Uttar Pradesh,2020,11,CYBERCRIME,4.0,1
Uttar Pradesh,2020,11,DOMESTIC VIOLENCE,7.0,1
Uttar Pradesh,2020,11,DRUG OFFENSE,4.0,1
Uttar Pradesh,2020,11,EXTORTION,5.0,1
Uttar Pradesh,2020,11,FIREARM OFFENSE,6.0,1
Uttar Pradesh,2020,11,FRAUD,9.0,1
Uttar Pradesh,2020,11,HOMICIDE,5.0,1
Uttar Pradesh,2020,11,IDENTITY THEFT,3.0,1
Uttar Pradesh,2020,11,ILLEGAL POSSESSION,3.0,1
Uttar Pradesh,2020,11,KIDNAPPING,8.0,1
Uttar Pradesh,2020,11,PUBLIC INTOXICATION,4.0,1
Uttar Pradesh,2020,11,ROBBERY,4.0,1
Uttar Pradesh,2020,11,SEXUAL ASSAULT,2.0,1
Uttar Pradesh,2020,11,SHOPLIFTING,4.0,1
Uttar Pradesh,2020,11,TRAFFIC VIOLATION,3.0,1
Uttar Pradesh,2020,11,VANDALISM,4.0,1
Uttar Pradesh,2020,11,VEHICLE - STOLEN,8.0,1
Uttar Pradesh,2020,12,ARSON,6.0,1
Uttar Pradesh,2020,12,ASSAULT,4.0,1
Uttar Pradesh,2020,12,COUNTERFEITING,9.0,1
Uttar Pradesh,2020,12,CYBERCRIME,1.0,1
Uttar Pradesh,2020,12,DOMESTIC VIOLENCE,6.0,1
Uttar Pradesh,2020,12,DRUG OFFENSE,5.0,1
Uttar Pradesh,2020,12,EXTORTION,6.0,1
Uttar Pradesh,2020,12,FIREARM OFFENSE,5.0,1
Uttar Pradesh,2020,12,FRAUD,3.0,1
Uttar Pradesh,2020,12,HOMICIDE,5.0,1
Uttar Pradesh,2020,12,IDENTITY THEFT,7.0,1
Uttar Pradesh,2020,12,ILLEGAL POSSESSION,5.0,1
Uttar Pradesh,2020,12,KIDNAPPING,7.0,1
Uttar Pradesh,2020,12,PUBLIC INTOXICATION,4.0,1
Uttar Pradesh,2020,12,ROBBERY,3.0,1
Uttar Pradesh,2020,12,SEXUAL ASSAULT,4.0,1
Uttar Pradesh,2020,12,SHOPLIFTING,3.0,1
Uttar Pradesh,2020,12,TRAFFIC VIOLATION,5.0,1
Uttar Pradesh,2020,12,VANDALISM,2.0,1
Uttar Pradesh,2020,12,VEHICLE - STOLEN,5.0,1
Uttar Pradesh,2021,1,ARSON,8.0,1
Uttar Pradesh,2021,1,ASSAULT,3.0,1
Uttar Pradesh,2021,1,BURGLARY,7.0,1
Uttar Pradesh,2021,1,COUNTERFEITING,4.0,1
Uttar Pradesh,2021,1,CYBERCRIME,1.0,1
Uttar Pradesh,2021,1,DOMESTIC VIOLENCE,5.0,1
Uttar Pradesh,2021,1,DRUG OFFENSE,6.0,1
Uttar Pradesh,2021,1,EXTORTION,4.0,1
Uttar Pradesh,2021,1,FIREARM OFFENSE,4.0,1
Uttar Pradesh,2021,1,FRAUD,2.0,1
Uttar Pradesh,2021,1,HOMICIDE,8.0,1
Uttar Pradesh,2021,1,IDENTITY THEFT,3.0,1
Uttar Pradesh,2021,1,ILLEGAL POSSESSION,1.0,1
Uttar Pradesh,2021,1,KIDNAPPING,1.0,1
Uttar Pradesh,2021,1,PUBLIC INTOXICATION,9.0,1
Uttar Pradesh,2021,1,ROBBERY,4.0,1
Uttar Pradesh,2021,1,SEXUAL ASSAULT,5.0,1
Uttar Pradesh,2021,1,SHOPLIFTING,3.0,1
Uttar Pradesh,2021,1,TRAFFIC VIOLATION,1.0,1
Uttar Pradesh,2021,1,VANDALISM,9.0,1
Uttar Pradesh,2021,1,VEHICLE - STOLEN,9.0,1
Uttar Pradesh,2021,2,ARSON,4.0,1
Uttar Pradesh,2021,2,ASSAULT,4.0,1
Uttar Pradesh,2021,2,BURGLARY,4.0,1
Uttar Pradesh,2021,2,COUNTERFEITING,2.0,1
Uttar Pradesh,2021,2,CYBERCRIME,1.0,1
Uttar Pradesh,2021,2,DOMESTIC VIOLENCE,3.0,1
Uttar Pradesh,2021,2,DRUG OFFENSE,2.0,1
Uttar Pradesh,2021,2,EXTORTION,2.0,1
Uttar Pradesh,2021,2,FRAUD,1.0,1
Uttar Pradesh,2021,2,HOMICIDE,5.0,1
Uttar Pradesh,2021,2,IDENTITY THEFT,2.0,1
Uttar Pradesh,2021,2,ILLEGAL POSSESSION,6.0,1
Uttar Pradesh,2021,2,KIDNAPPING,4.0,1
Uttar Pradesh,2021,2,PUBLIC INTOXICATION,5.0,1
Uttar Pradesh,2021,2,ROBBERY,7.0,1
Uttar Pradesh,2021,2,SEXUAL ASSAULT,3.0,1
Uttar Pradesh,2021,2,SHOPLIFTING,1.0,1
Uttar Pradesh,2021,2,VANDALISM,5.0,1
Uttar Pradesh,2021,2,VEHICLE - STOLEN,1.0,1
Uttar Pradesh,2021,3,ARSON,3.0,1
Uttar Pradesh,2021,3,ASSAULT,7.0,1
Uttar Pradesh,2021,3,BURGLARY,4.0,1
Uttar Pradesh,2021,3,COUNTERFEITING,2.0,1
Uttar Pradesh,2021,3,CYBERCRIME,3.0,1
Uttar Pradesh,2021,3,DOMESTIC VIOLENCE,3.0,1
Uttar Pradesh,2021,3,DRUG OFFENSE,5.0,1
Uttar Pradesh,2021,3,EXTORTION,3.0,1
Uttar Pradesh,2021,3,FIREARM OFFENSE,4.0,1
Uttar Pradesh,2021,3,FRAUD,4.0,1
Uttar Pradesh,2021,3,HOMICIDE,4.0,1
Uttar Pradesh,2021,3,IDENTITY THEFT,4.0,1
Uttar Pradesh,2021,3,ILLEGAL POSSESSION,3.0,1
Uttar Pradesh,2021,3,KIDNAPPING,7.0,1
Uttar Pradesh,2021,3,PUBLIC INTOXICATION,3.0,1
Uttar Pradesh,2021,3,ROBBERY,6.0,1
Uttar Pradesh,2021,3,SEXUAL ASSAULT,3.0,1
Uttar Pradesh,2021,3,SHOPLIFTING,4.0,1
Uttar Pradesh,2021,3,TRAFFIC VIOLATION,5.0,1
Uttar Pradesh,2021,3,VANDALISM,2.0,1
Uttar Pradesh,2021,3,VEHICLE - STOLEN,4.0,1
Uttar Pradesh,2021,4,ARSON,4.0,1
Uttar Pradesh,2021,4,ASSAULT,4.0,1
Uttar Pradesh,2021,4,BURGLARY,9.0,1
Uttar Pradesh,2021,4,COUNTERFEITING,5.0,1
Uttar Pradesh,2021,4,DOMESTIC VIOLENCE,3.0,1
Uttar Pradesh,2021,4,DRUG OFFENSE,6.0,1
Uttar Pradesh,2021,4,EXTORTION,7.0,1
Uttar Pradesh,2021,4,FIREARM OFFENSE,7.0,1
Uttar Pradesh,2021,4,FRAUD,5.0,1
Uttar Pradesh,2021,4,HOMICIDE,3.0,1
Uttar Pradesh,2021,4,IDENTITY THEFT,3.0,1
Uttar Pradesh,2021,4,ILLEGAL POSSESSION,5.0,1
Uttar Pradesh,2021,4,KIDNAPPING,3.0,1
Uttar Pradesh,2021,4,PUBLIC INTOXICATION,4.0,1
Uttar Pradesh,2021,4,ROBBERY,7.0,1
Uttar Pradesh,2021,4,SEXUAL ASSAULT,6.0,1
Uttar Pradesh,2021,4,SHOPLIFTING,4.0,1
Uttar Pradesh,2021,4,TRAFFIC VIOLATION,5.0,1
Uttar Pradesh,2021,4,VANDALISM,4.0,1
Uttar Pradesh,2021,4,VEHICLE - STOLEN,5.0,1
Uttar Pradesh,2021,5,ARSON,1.0,1
Uttar Pradesh,2021,5,ASSAULT,2.0,1
Uttar Pradesh,2021,5,BURGLARY,4.0,1
Uttar Pradesh,2021,5,CYBERCRIME,5.0,1
Uttar Pradesh,2021,5,DOMESTIC VIOLENCE,7.0,1
Uttar Pradesh,2021,5,DRUG OFFENSE,4.0,1
Uttar Pradesh,2021,5,EXTORTION,9.0,1
Uttar Pradesh,2021,5,FIREARM OFFENSE,6.0,1
Uttar Pradesh,2021,5,FRAUD,3.0,1
Uttar Pradesh,2021,5,HOMICIDE,5.0,1
Uttar Pradesh,2021,5,IDENTITY THEFT,4.0,1
Uttar Pradesh,2021,5,ILLEGAL POSSESSION,1.0,1
Uttar Pradesh,2021,5,KIDNAPPING,5.0,1
Uttar Pradesh,2021,5,PUBLIC INTOXICATION,5.0,1
Uttar Pradesh,2021,5,ROBBERY,5.0,1
Uttar Pradesh,2021,5,SEXUAL ASSAULT,3.0,1
Uttar Pradesh,2021,5,SHOPLIFTING,2.0,1
Uttar Pradesh,2021,5,TRAFFIC VIOLATION,4.0,1
Uttar Pradesh,2021,5,VANDALISM,5.0,1
Uttar Pradesh,2021,5,VEHICLE - STOLEN,3.0,1
Uttar Pradesh,2021,6,ARSON,3.0,1
Uttar Pradesh,2021,6,ASSAULT,8.0,1
Uttar Pradesh,2021,6,BURGLARY,8.0,1
Uttar Pradesh,2021,6,COUNTERFEITING,4.0,1
Uttar Pradesh,2021,6,CYBERCRIME,4.0,1
Uttar Pradesh,2021,6,DOMESTIC VIOLENCE,6.0,1
Uttar Pradesh,2021,6,DRUG OFFENSE,3.0,1
Uttar Pradesh,2021,6,EXTORTION,4.0,1
Uttar Pradesh,2021,6,FIREARM OFFENSE,3.0,1
Uttar Pradesh,2021,6,FRAUD,7.0,1
Uttar Pradesh,2021,6,HOMICIDE,6.0,1
Uttar Pradesh,2021,6,IDENTITY THEFT,2.0,1
Uttar Pradesh,2021,6,ILLEGAL POSSESSION,4.0,1
Uttar Pradesh,2021,6,KIDNAPPING,7.0,1
Uttar Pradesh,2021,6,PUBLIC INTOXICATION,3.0,1
Uttar Pradesh,2021,6,ROBBERY,2.0,1
Uttar Pradesh,2021,6,SEXUAL ASSAULT,2.0,1
Uttar Pradesh,2021,6,SHOPLIFTING,5.0,1
Uttar Pradesh,2021,6,TRAFFIC VIOLATION,6.0,1
Uttar Pradesh,2021,6,VANDALISM,5.0,1
Uttar Pradesh,2021,6,VEHICLE - STOLEN,4.0,1
Uttar Pradesh,2021,7,ARSON,2.0,1
Uttar Pradesh,2021,7,ASSAULT,2.0,1
Uttar Pradesh,2021,7,BURGLARY,2.0,1
Uttar Pradesh,2021,7,COUNTERFEITING,2.0,1
Uttar Pradesh,2021,7,CYBERCRIME,3.0,1
Uttar Pradesh,2021,7,DOMESTIC VIOLENCE,3.0,1
Uttar Pradesh,2021,7,DRUG OFFENSE,2.0,1
Uttar Pradesh,2021,7,EXTORTION,5.0,1
Uttar Pradesh,2021,7,FIREARM OFFENSE,3.0,1
Uttar Pradesh,2021,7,FRAUD,5.0,1
Uttar Pradesh,2021,7,HOMICIDE,3.0,1
Uttar Pradesh,2021,7,IDENTITY THEFT,4.0,1
Uttar Pradesh,2021,7,ILLEGAL POSSESSION,4.0,1
Uttar Pradesh,2021,7,KIDNAPPING,2.0,1
Uttar Pradesh,2021,7,PUBLIC INTOXICATION,4.0,1
Uttar Pradesh,2021,7,ROBBERY,4.0,1
Uttar Pradesh,2021,7,SEXUAL ASSAULT,1.0,1
Uttar Pradesh,2021,7,SHOPLIFTING,4.0,1
Uttar Pradesh,2021,7,TRAFFIC VIOLATION,3.0,1
Uttar Pradesh,2021,7,VANDALISM,6.0,1
Uttar Pradesh,2021,7,VEHICLE - STOLEN,3.0,1
Uttar Pradesh,2021,8,ARSON,3.0,1
Uttar Pradesh,2021,8,ASSAULT,3.0,1
Uttar Pradesh,2021,8,BURGLARY,4.0,1
Uttar Pradesh,2021,8,COUNTERFEITING,2.0,1
Uttar Pradesh,2021,8,DOMESTIC VIOLENCE,6.0,1
Uttar Pradesh,2021,8,DRUG OFFENSE,2.0,1
Uttar Pradesh,2021,8,EXTORTION,3.0,1
Uttar Pradesh,2021,8,FIREARM OFFENSE,6.0,1
Uttar Pradesh,2021,8,FRAUD,5.0,1
Uttar Pradesh,2021,8,HOMICIDE,4.0,1
Uttar Pradesh,2021,8,IDENTITY THEFT,5.0,1
Uttar Pradesh,2021,8,ILLEGAL POSSESSION,5.0,1
Uttar Pradesh,2021,8,KIDNAPPING,4.0,1
Uttar Pradesh,2021,8,PUBLIC INTOXICATION,1.0,1
Uttar Pradesh,2021,8,ROBBERY,4.0,1
Uttar Pradesh,2021,8,SEXUAL ASSAULT,3.0,1
Uttar Pradesh,2021,8,SHOPLIFTING,6.0,1
Uttar Pradesh,2021,8,TRAFFIC VIOLATION,2.0,1
Uttar Pradesh,2021,8,VANDALISM,5.0,1
Uttar Pradesh,2021,8,VEHICLE - STOLEN,2.0,1
Uttar Pradesh,2021,9,ARSON,4.0,1
Uttar Pradesh,2021,9,ASSAULT,2.0,1
Uttar Pradesh,2021,9,BURGLARY,6.0,1
Uttar Pradesh,2021,9,COUNTERFEITING,5.0,1
Uttar Pradesh,2021,9,CYBERCRIME,2.0,1
Uttar Pradesh,2021,9,DOMESTIC VIOLENCE,6.0,1
Uttar Pradesh,2021,9,DRUG OFFENSE,6.0,1
Uttar Pradesh,2021,9,EXTORTION,12.0,1
Uttar Pradesh,2021,9,FIREARM OFFENSE,2.0,1
Uttar Pradesh,2021,9,FRAUD,5.0,1
Uttar Pradesh,2021,9,HOMICIDE,4.0,1
Uttar Pradesh,2021,9,IDENTITY THEFT,2.0,1
Uttar Pradesh,2021,9,ILLEGAL POSSESSION,10.0,1
Uttar Pradesh,2021,9,KIDNAPPING,9.0,1
Uttar Pradesh,2021,9,PUBLIC INTOXICATION,2.0,1
Uttar Pradesh,2021,9,ROBBERY,3.0,1
Uttar Pradesh,2021,9,SEXUAL ASSAULT,7.0,1
Uttar Pradesh,2021,9,SHOPLIFTING,2.0,1
Uttar Pradesh,2021,9,TRAFFIC VIOLATION,7.0,1
Uttar Pradesh,2021,9,VANDALISM,7.0,1
Uttar Pradesh,2021,9,VEHICLE - STOLEN,6.0,1
Uttar Pradesh,2021,10,ARSON,3.0,1
Uttar Pradesh,2021,10,ASSAULT,4.0,1
Uttar Pradesh,2021,10,BURGLARY,3.0,1
Uttar Pradesh,2021,10,COUNTERFEITING,3.0,1
Uttar Pradesh,2021,10,CYBERCRIME,3.0,1
Uttar Pradesh,2021,10,DOMESTIC VIOLENCE,4.0,1
Uttar Pradesh,2021,10,DRUG OFFENSE,4.0,1
Uttar Pradesh,2021,10,EXTORTION,9.0,1
Uttar Pradesh,2021,10,FIREARM OFFENSE,2.0,1
Uttar Pradesh,2021,10,FRAUD,3.0,1
Uttar Pradesh,2021,10,HOMICIDE,7.0,1
Uttar Pradesh,2021,10,IDENTITY THEFT,3.0,1
Uttar Pradesh,2021,10,ILLEGAL POSSESSION,3.0,1
Uttar Pradesh,2021,10,KIDNAPPING,4.0,1
Uttar Pradesh,2021,10,PUBLIC INTOXICATION,3.0,1
Uttar Pradesh,2021,10,ROBBERY,1.0,1
Uttar Pradesh,2021,10,SEXUAL ASSAULT,3.0,1
Uttar Pradesh,2021,10,SHOPLIFTING,4.0,1
Uttar Pradesh,2021,10,TRAFFIC VIOLATION,4.0,1
Uttar Pradesh,2021,10,VANDALISM,7.0,1
Uttar Pradesh,2021,10,VEHICLE - STOLEN,6.0,1
Uttar Pradesh,2021,11,ARSON,6.0,1
Uttar Pradesh,2021,11,BURGLARY,7.0,1
Uttar Pradesh,2021,11,COUNTERFEITING,3.0,1
Uttar Pradesh,2021,11,CYBERCRIME,2.0,1
Uttar Pradesh,2021,11,DOMESTIC VIOLENCE,4.0,1
Uttar Pradesh,2021,11,DRUG OFFENSE,7.0,1
Uttar Pradesh,2021,11,EXTORTION,4.0,1
Uttar Pradesh,2021,11,FIREARM OFFENSE,3.0,1
Uttar Pradesh,2021,11,FRAUD,4.0,1
Uttar Pradesh,2021,11,HOMICIDE,2.0,1
Uttar Pradesh,2021,11,IDENTITY THEFT,5.0,1
Uttar Pradesh,2021,11,ILLEGAL POSSESSION,3.0,1
Uttar Pradesh,2021,11,KIDNAPPING,2.0,1
Uttar Pradesh,2021,11,PUBLIC INTOXICATION,2.0,1
Uttar Pradesh,2021,11,ROBBERY,8.0,1
Uttar Pradesh,2021,11,SEXUAL ASSAULT,2.0,1
Uttar Pradesh,2021,11,SHOPLIFTING,6.0,1
Uttar Pradesh,2021,11,TRAFFIC VIOLATION,6.0,1
Uttar Pradesh,2021,11,VANDALISM,3.0,1
Uttar Pradesh,2021,12,ARSON,5.0,1
Uttar Pradesh,2021,12,ASSAULT,6.0,1
Uttar Pradesh,2021,12,BURGLARY,5.0,1
Uttar Pradesh,2021,12,COUNTERFEITING,5.0,1
Uttar Pradesh,2021,12,CYBERCRIME,2.0,1
Uttar Pradesh,2021,12,DOMESTIC VIOLENCE,3.0,1
Uttar Pradesh,2021,12,DRUG OFFENSE,4.0,1
Uttar Pradesh,2021,12,EXTORTION,3.0,1
Uttar Pradesh,2021,12,FIREARM OFFENSE,1.0,1
Uttar Pradesh,2021,12,FRAUD,3.0,1
Uttar Pradesh,2021,12,HOMICIDE,5.0,1
Uttar Pradesh,2021,12,IDENTITY THEFT,3.0,1
Uttar Pradesh,2021,12,ILLEGAL POSSESSION,4.0,1
Uttar Pradesh,2021,12,KIDNAPPING,2.0,1
Uttar Pradesh,2021,12,PUBLIC INTOXICATION,7.0,1
Uttar Pradesh,2021,12,ROBBERY,4.0,1
Uttar Pradesh,2021,12,SEXUAL ASSAULT,2.0,1
Uttar Pradesh,2021,12,SHOPLIFTING,2.0,1
Uttar Pradesh,2021,12,TRAFFIC VIOLATION,3.0,1
Uttar Pradesh,2021,12,VANDALISM,2.0,1
Uttar Pradesh,2021,12,VEHICLE - STOLEN,1.0,1
Uttar Pradesh,2022,1,ARSON,4.0,1
Uttar Pradesh,2022,1,ASSAULT,4.0,1
Uttar Pradesh,2022,1,BURGLARY,6.0,1
Uttar Pradesh,2022,1,COUNTERFEITING,6.0,1
Uttar Pradesh,2022,1,CYBERCRIME,5.0,1
Uttar Pradesh,2022,1,DOMESTIC VIOLENCE,1.0,1
Uttar Pradesh,2022,1,DRUG OFFENSE,8.0,1
Uttar Pradesh,2022,1,EXTORTION,1.0,1
Uttar Pradesh,2022,1,FIREARM OFFENSE,6.0,1
Uttar Pradesh,2022,1,FRAUD,7.0,1
Uttar Pradesh,2022,1,HOMICIDE,4.0,1
Uttar Pradesh,2022,1,IDENTITY THEFT,2.0,1
Uttar Pradesh,2022,1,ILLEGAL POSSESSION,5.0,1
Uttar Pradesh,2022,1,KIDNAPPING,3.0,1
Uttar Pradesh,2022,1,PUBLIC INTOXICATION,4.0,1
Uttar Pradesh,2022,1,ROBBERY,3.0,1
Uttar Pradesh,2022,1,SEXUAL ASSAULT,7.0,1
Uttar Pradesh,2022,1,SHOPLIFTING,6.0,1
Uttar Pradesh,2022,1,TRAFFIC VIOLATION,4.0,1
Uttar Pradesh,2022,1,VANDALISM,7.0,1
Uttar Pradesh,2022,1,VEHICLE - STOLEN,3.0,1
Uttar Pradesh,2022,2,ARSON,2.0,1
Uttar Pradesh,2022,2,ASSAULT,6.0,1
Uttar Pradesh,2022,2,BURGLARY,3.0,1
Uttar Pradesh,2022,2,COUNTERFEITING,5.0,1
Uttar Pradesh,2022,2,CYBERCRIME,4.0,1
Uttar Pradesh,2022,2,DOMESTIC VIOLENCE,3.0,1
Uttar Pradesh,2022,2,DRUG OFFENSE,2.0,1
Uttar Pradesh,2022,2,EXTORTION,4.0,1
Uttar Pradesh,2022,2,FIREARM OFFENSE,2.0,1
Uttar Pradesh,2022,2,FRAUD,3.0,1
Uttar Pradesh,2022,2,HOMICIDE,2.0,1
Uttar Pradesh,2022,2,IDENTITY THEFT,3.0,1
Uttar Pradesh,2022,2,ILLEGAL POSSESSION,4.0,1
Uttar Pradesh,2022,2,KIDNAPPING,3.0,1
Uttar Pradesh,2022,2,PUBLIC INTOXICATION,6.0,1
Uttar Pradesh,2022,2,ROBBERY,2.0,1
Uttar Pradesh,2022,2,SEXUAL ASSAULT,4.0,1
Uttar Pradesh,2022,2,SHOPLIFTING,7.0,1
Uttar Pradesh,2022,2,TRAFFIC VIOLATION,7.0,1
Uttar Pradesh,2022,2,VANDALISM,3.0,1
Uttar Pradesh,2022,2,VEHICLE - STOLEN,2.0,1
Uttar Pradesh,2022,3,ARSON,3.0,1
Uttar Pradesh,2022,3,ASSAULT,5.0,1
Uttar Pradesh,2022,3,BURGLARY,4.0,1
Uttar Pradesh,2022,3,COUNTERFEITING,4.0,1
Uttar Pradesh,2022,3,CYBERCRIME,3.0,1
Uttar Pradesh,2022,3,DOMESTIC VIOLENCE,3.0,1
Uttar Pradesh,2022,3,DRUG OFFENSE,4.0,1
Uttar Pradesh,2022,3,EXTORTION,2.0,1
Uttar Pradesh,2022,3,FIREARM OFFENSE,5.0,1
Uttar Pradesh,2022,3,FRAUD,5.0,1
Uttar Pradesh,2022,3,HOMICIDE,12.0,1
Uttar Pradesh,2022,3,IDENTITY THEFT,5.0,1
Uttar Pradesh,2022,3,ILLEGAL POSSESSION,2.0,1
Uttar Pradesh,2022,3,KIDNAPPING,4.0,1
Uttar Pradesh,2022,3,PUBLIC INTOXICATION,8.0,1
Uttar Pradesh,2022,3,ROBBERY,7.0,1
Uttar Pradesh,2022,3,SEXUAL ASSAULT,2.0,1
Uttar Pradesh,2022,3,SHOPLIFTING,3.0,1
Uttar Pradesh,2022,3,TRAFFIC VIOLATION,4.0,1
Uttar Pradesh,2022,3,VANDALISM,3.0,1
Uttar Pradesh,2022,3,VEHICLE - STOLEN,3.0,1
Uttar Pradesh,2022,4,ARSON,2.0,1
Uttar Pradesh,2022,4,ASSAULT,4.0,1
Uttar Pradesh,2022,4,BURGLARY,3.0,1
Uttar Pradesh,2022,4,COUNTERFEITING,4.0,1
Uttar Pradesh,2022,4,CYBERCRIME,2.0,1
Uttar Pradesh,2022,4,DOMESTIC VIOLENCE,6.0,1
Uttar Pradesh,2022,4,DRUG OFFENSE,3.0,1
Uttar Pradesh,2022,4,EXTORTION,4.0,1
Uttar Pradesh,2022,4,FIREARM OFFENSE,3.0,1
Uttar Pradesh,2022,4,FRAUD,4.0,1
Uttar Pradesh,2022,4,HOMICIDE,2.0,1
Uttar Pradesh,2022,4,IDENTITY THEFT,2.0,1
Uttar Pradesh,2022,4,ILLEGAL POSSESSION,3.0,1
Uttar Pradesh,2022,4,KIDNAPPING,3.0,1
Uttar Pradesh,2022,4,PUBLIC INTOXICATION,3.0,1
Uttar Pradesh,2022,4,ROBBERY,5.0,1
Uttar Pradesh,2022,4,SEXUAL ASSAULT,5.0,1
Uttar Pradesh,2022,4,SHOPLIFTING,3.0,1
Uttar Pradesh,2022,4,TRAFFIC VIOLATION,3.0,1
Uttar Pradesh,2022,4,VANDALISM,7.0,1
Uttar Pradesh,2022,4,VEHICLE - STOLEN,3.0,1
Uttar Pradesh,2022,5,ARSON,10.0,1
Uttar Pradesh,2022,5,ASSAULT,7.0,1
Uttar Pradesh,2022,5,BURGLARY,2.0,1
Uttar Pradesh,2022,5,COUNTERFEITING,1.0,1
Uttar Pradesh,2022,5,CYBERCRIME,3.0,1
Uttar Pradesh,2022,5,DOMESTIC VIOLENCE,4.0,1
Uttar Pradesh,2022,5,DRUG OFFENSE,6.0,1
Uttar Pradesh,2022,5,EXTORTION,5.0,1
Uttar Pradesh,2022,5,FIREARM OFFENSE,6.0,1
Uttar Pradesh,2022,5,FRAUD,4.0,1
Uttar Pradesh,2022,5,HOMICIDE,4.0,1
Uttar Pradesh,2022,5,IDENTITY THEFT,6.0,1
Uttar Pradesh,2022,5,ILLEGAL POSSESSION,4.0,1
Uttar Pradesh,2022,5,KIDNAPPING,7.0,1
Uttar Pradesh,2022,5,PUBLIC INTOXICATION,6.0,1
Uttar Pradesh,2022,5,ROBBERY,1.0,1
Uttar Pradesh,2022,5,SEXUAL ASSAULT,2.0,1
Uttar Pradesh,2022,5,SHOPLIFTING,2.0,1
Uttar Pradesh,2022,5,TRAFFIC VIOLATION,5.0,1
Uttar Pradesh,2022,5,VANDALISM,6.0,1
Uttar Pradesh,2022,5,VEHICLE - STOLEN,1.0,1
Uttar Pradesh,2022,6,ARSON,5.0,1
Uttar Pradesh,2022,6,ASSAULT,3.0,1
Uttar Pradesh,2022,6,BURGLARY,2.0,1
Uttar Pradesh,2022,6,COUNTERFEITING,3.0,1
Uttar Pradesh,2022,6,CYBERCRIME,2.0,1
Uttar Pradesh,2022,6,DOMESTIC VIOLENCE,2.0,1
Uttar Pradesh,2022,6,DRUG OFFENSE,3.0,1
Uttar Pradesh,2022,6,EXTORTION,3.0,1
Uttar Pradesh,2022,6,FIREARM OFFENSE,3.0,1
Uttar Pradesh,2022,6,FRAUD,6.0,1
